network,snapshot_index,day,event_slot,method,peak_dc_penetration,outage,solver_success,maximum_apparent_line_loading,maximum_voltage_violation_pu,minimum_voltage_pu,maximum_nonreference_active_plan_deviation_mw,reference_generator_loss_recourse_mw,load_multiplier,data_center_power_factor,profile_scale_reference,payment_reference_penetration,payment_network_scale,dc_power_scale,validation_trace_peak_mw,schema_version
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,121,1,0.04098344639397737,0.0,1.0104958023657866,6.63288513391404e-10,0.3464569203289898,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,122,1,0.040982962124698874,0.0,1.010050269855084,5.026690631171679e-10,1.1334376599301663,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,123,1,0.040983353433701984,0.0,1.0105064221651472,7.74454777009511e-10,0.5951105780856665,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,124,1,0.04098317846998076,0.0,1.010011670228859,8.536606660087713e-10,1.5036999525512442,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,125,1,0.040984566593635634,0.0,0.9910999833181527,3.178115548507776e-10,-0.02133667829002661,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,126,1,0.04098376048063979,0.0,1.0125482708935192,9.994778338295873e-10,0.007591316968387218,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,127,1,0.04098361729156253,0.0,1.0105106561588089,5.927097581810578e-10,-0.018083108897656075,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,128,1,0.04098332858954772,0.0,1.0105154262820675,7.539381408442627e-11,0.9559025906576153,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,129,1,0.04098362099516141,0.0,1.010518034653044,4.713929612593874e-10,0.19836321985224004,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,130,1,0.04098358707269393,0.0,1.010514513910282,5.578968298265225e-10,1.0744252832020038,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,131,1,0.04098304625124899,0.0,1.0105181148403348,5.466810489827167e-10,0.6216955703436611,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,134,1,0.040983384459649407,0.0,1.010520071818897,4.00792035171711e-10,0.5046301731395033,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,135,1,0.04098339520332005,0.0,1.0105202882498778,5.900657789462203e-10,2.0518126232830696,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,136,1,0.04098338049035479,0.0,1.0105254218865103,3.7838471231444327e-10,2.968744043407696,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,137,1,0.04098364430903019,0.0,1.0105199198872894,3.9108272176235914e-11,1.2624612657503462,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,138,1,0.04098368358651303,0.0,1.0105271766083839,6.703092054872561e-10,4.833265403764813,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,139,1,0.040983601274656195,0.0,1.010517566222469,8.491892336308317e-10,0.023654558681698745,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,140,1,0.04098367492630174,0.0,1.010534130032706,8.341716937238262e-10,6.648400697675697,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,141,1,0.04098364866138733,0.0,1.0105185521047706,5.859110252109538e-10,0.6395623976553679,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,142,1,0.040982961339152336,0.0,1.0105177436506427,8.425041226665475e-10,0.19813686841001754,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,143,1,0.0409830419452043,0.0,1.0105191215998746,5.591787187061677e-10,0.8553840038298404,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,144,1,0.0409830326840357,0.0,1.0105186884157131,5.367909348017396e-10,0.6343074966025029,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,145,1,0.04098298314304509,0.0,1.0105182284860201,3.4494283735347377e-10,0.40581300419603394,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,146,1,0.0409830693406276,0.0,1.0105185383842807,3.9771462747014504e-10,0.5695393155239117,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,147,1,0.040983557406422164,0.0,1.0105168638696562,6.608528185435508e-11,0.40023044068044555,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,148,1,0.04098357584468747,0.0,1.010513285520142,4.801019538369834e-10,0.19059354300657105,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,149,1,0.0409830079723395,0.0,1.0105177336418658,5.433779121269508e-10,0.07376650722358136,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,150,1,0.040983546286717173,0.0,1.010517458507543,1.3596945791505277e-10,0.621508139559694,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,151,1,0.040983551268654606,0.0,1.0105200789574957,3.932895956197365e-10,0.5634879804246111,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,152,1,0.040983567079818026,0.0,1.0105191007375232,4.3903238069996906e-10,0.2491321409393663,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,153,1,0.040983002061620415,0.0,1.01051859046164,4.973957203060299e-10,0.3135197576332871,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,154,1,0.04098358936881112,0.0,1.0105171856569877,7.756183241259688e-10,0.18931405205785268,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,155,1,0.04098362948211702,0.0,1.0105180769219726,3.9564633830804156e-10,0.10795892452159705,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,156,1,0.04098358573175349,0.0,1.0105164058301561,9.397366138562142e-11,0.21383976358430345,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,157,1,0.04098297255820752,0.0,1.0105174940569734,4.82123746531522e-10,0.02408907836218077,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,158,1,0.04098300708870493,0.0,1.0105173416595128,4.4089893544364996e-10,0.34229930909924633,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,159,1,0.0409830271390567,0.0,1.0105179826298663,7.532157857359978e-10,0.09579258817586833,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,160,1,0.04098302776458389,0.0,1.0105197067510654,8.415557838571295e-10,0.8163500365122331,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,161,1,0.04098301537228773,0.0,1.010519231040558,5.719481122944765e-10,0.6057775399702905,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,162,1,0.040983533193841334,0.0,1.0105247703963176,9.767611073160595e-10,3.668694322304134,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,163,1,0.04098359359203159,0.0,1.0105210630084471,9.621146944341076e-10,1.7826844088925213,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,164,1,0.040983618210137004,0.0,1.0105183125951502,6.731792134786232e-10,0.3561946721605409,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,165,1,0.04098361554652428,0.0,1.010518569625769,6.939901194319198e-10,0.4908274021262855,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,166,1,0.04098358464044611,0.0,1.010521564740233,1.0283096951664615e-09,2.0407501354111446,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,167,1,0.040983608114625446,0.0,1.0105191646597478,7.495386646741339e-10,0.8018513242079166,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,168,1,0.040983622173379974,0.0,1.0105178147207587,6.640456246484336e-10,0.0950282350896714,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,169,1,0.040983616600776075,0.0,1.0105183885588638,7.487893063452459e-10,0.39612675902776573,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,170,1,0.0409836260413148,0.0,1.0105177209514111,6.104266012002296e-10,0.04586489151643036,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,171,1,0.0409836188192528,0.0,1.0105182051434647,6.867706931422255e-10,0.29998112669443344,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,172,1,0.040983626784207285,0.0,1.0105176640103146,6.131618234611142e-10,0.016339183965214943,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,173,1,0.040983563657457346,0.0,1.0093449750153578,8.99168968413418e-10,2.2166828155762914,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,174,1,0.0409836282328847,0.0,1.0105175946303508,6.450872162697607e-10,-0.019930728454085056,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,177,1,0.04091313023924578,0.0,1.0104362061860908,7.800845734042721e-10,0.10135485351247553,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,178,1,0.04096548115475499,0.0,1.010478271140081,6.697918405836929e-10,-0.07010824685551142,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,179,1,0.04098193987756613,0.0,1.010518848081231,6.234099294053592e-10,0.05019992054803879,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,180,1,0.040984529902993554,0.0,1.0105176452884186,6.066731425882608e-10,0.1478819030763816,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,181,1,0.040983368247280966,0.0,1.010517806746896,5.987087957023442e-10,0.0038465403318923563,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,184,1,0.04098444120909035,0.0,0.9502933029249165,5.726906587844027e-10,2.005245170251328,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.09,185,1,0.04098351643306161,0.0,1.0067503112782215,2.084469632126118e-09,0.09343497973992498,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.3541362819639489,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.06,0,1,0.04096981403115197,0.0,1.0105118185745336,5.712365464564186e-10,0.07343098731314512,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.2360908546426326,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.06,1,1,0.04094216468060466,0.0,1.0091702556235682,1.7892691513330902e-09,0.9030232718529874,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.2360908546426326,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.06,2,1,0.04135875838632818,0.0,1.0105675949005608,5.910318987627466e-10,2.4076798851257877,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.2360908546426326,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.06,3,1,0.04095134894596463,0.0,1.0105479563959954,5.163854026589984e-10,2.393875239919055,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.2360908546426326,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.06,4,1,0.04103211336944534,0.0,1.010551221239167,7.500671551216782e-10,2.3335257249712527,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.2360908546426326,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.06,5,1,0.040965309767481306,0.0,1.0105157327329057,6.043639477217554e-10,0.3841150072516939,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.2360908546426326,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.06,7,1,0.04355797498188593,0.0,1.0101986628478474,1.0017670870993655e-10,38.611466351599006,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.2360908546426326,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.06,9,1,0.04098288104731146,0.0,1.0105240453140205,5.998875300450074e-10,0.7733603893076975,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.2360908546426326,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.06,10,1,0.040962915261099235,0.0,1.0105259619307048,6.208486775186462e-10,0.9735140021509778,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.2360908546426326,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.06,11,1,0.04099171118986877,0.0,1.010512819290643,5.853183367150158e-10,0.07782995392392422,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.2360908546426326,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.06,12,1,0.040999570542583755,0.0,0.9995672807375668,3.367763273284905e-11,0.6694053493778824,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.2360908546426326,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.06,13,1,0.040974953005738675,0.0,1.0105116857045444,5.315549038800195e-10,0.05719532536335237,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.2360908546426326,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.06,14,1,0.0409582138719575,0.0,1.0105108527046625,5.734810941031228e-10,0.08534869251349164,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.2360908546426326,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.06,15,1,0.040967567608938826,0.0,0.9933248476420923,2.1065109343642175e-10,1.1526173149399028,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.2360908546426326,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.06,16,1,0.04095936814247635,0.0,1.0105119089546601,5.981815992094351e-10,0.23868365854883677,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.2360908546426326,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.06,17,1,0.040956122245779575,0.0,1.0105103947151055,6.179514496491807e-10,0.04066315059117187,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.2360908546426326,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.06,18,1,0.040952914926091225,0.0,1.0105090467170876,6.206075913911443e-10,0.005428806299619282,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.2360908546426326,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.06,19,1,0.04096598637332331,0.0,1.0105168846805535,6.115210216326014e-10,0.04554373775118847,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.2360908546426326,259.73921558929453,12
IEEE 118-bus,5,114,71,Trace-Anchored Reference,0.06,20,1,0.04091356656867096,0.0,1.0105137288238026,6.345673189030041e-10,2.0085992236515153,0.9,0.95,Exp9 checksum-bound network_dc_scale,0.04,0.1573939030950884,0.2360908546426326,259.73921558929453,12
